region_code;region_name;state_code;state_abbr;state_name;city_code;city_name;gdp_2023_current_prices_thousand_reais;gdp_per_capita_2023_current_reais;gdp_2022_current_prices_thousand_reais;gdp_per_capita_2022_current_reais;gdp_2021_current_prices_thousand_reais;gdp_per_capita_2021_current_reais;gross_value_added_agriculture_2021_current_prices_thousand_reais;gross_value_added_industry_2021_current_prices_thousand_reais;gross_value_added_services_2021_current_prices_thousand_reais;gross_value_added_public_administration_2021_current_prices_thousand_reais;gross_value_added_total_2021_current_prices_thousand_reais;taxes_less_subsidies_2021_current_prices_thousand_reais;main_economic_activity_2021;second_main_economic_activity_2021;third_main_economic_activity_2021;total_school_records;has_any_school_record;approval_rate_estadual_medio_todos_1_4;performance_indicator_estadual_medio_todos_1_4;saeb_math_score_estadual_medio_todos_1_4;saeb_portuguese_score_estadual_medio_todos_1_4;saeb_standardized_average_score_estadual_medio_todos_1_4;ideb_estadual_medio_todos_1_4;ideb_projection_estadual_medio_todos_1_4;approval_rate_publica_medio_todos_1_4;performance_indicator_publica_medio_todos_1_4;saeb_math_score_publica_medio_todos_1_4;saeb_portuguese_score_publica_medio_todos_1_4;saeb_standardized_average_score_publica_medio_todos_1_4;ideb_publica_medio_todos_1_4;ideb_projection_publica_medio_todos_1_4;approval_rate_publica_fundamental_finais_6_9;performance_indicator_publica_fundamental_finais_6_9;saeb_math_score_publica_fundamental_finais_6_9;saeb_portuguese_score_publica_fundamental_finais_6_9;saeb_standardized_average_score_publica_fundamental_finais_6_9;ideb_publica_fundamental_finais_6_9;ideb_projection_publica_fundamental_finais_6_9;approval_rate_municipal_fundamental_finais_6_9;performance_indicator_municipal_fundamental_finais_6_9;saeb_math_score_municipal_fundamental_finais_6_9;saeb_portuguese_score_municipal_fundamental_finais_6_9;saeb_standardized_average_score_municipal_fundamental_finais_6_9;ideb_municipal_fundamental_finais_6_9;ideb_projection_municipal_fundamental_finais_6_9;approval_rate_publica_fundamental_iniciais_1_5;performance_indicator_publica_fundamental_iniciais_1_5;saeb_math_score_publica_fundamental_iniciais_1_5;saeb_portuguese_score_publica_fundamental_iniciais_1_5;saeb_standardized_average_score_publica_fundamental_iniciais_1_5;ideb_publica_fundamental_iniciais_1_5;ideb_projection_publica_fundamental_iniciais_1_5;approval_rate_municipal_fundamental_iniciais_1_5;performance_indicator_municipal_fundamental_iniciais_1_5;saeb_math_score_municipal_fundamental_iniciais_1_5;saeb_portuguese_score_municipal_fundamental_iniciais_1_5;saeb_standardized_average_score_municipal_fundamental_iniciais_1_5;ideb_municipal_fundamental_iniciais_1_5;ideb_projection_municipal_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_iniciais_1_5;performance_indicator_estadual_fundamental_iniciais_1_5;saeb_math_score_estadual_fundamental_iniciais_1_5;saeb_portuguese_score_estadual_fundamental_iniciais_1_5;saeb_standardized_average_score_estadual_fundamental_iniciais_1_5;ideb_estadual_fundamental_iniciais_1_5;ideb_projection_estadual_fundamental_iniciais_1_5;approval_rate_estadual_fundamental_finais_6_9;performance_indicator_estadual_fundamental_finais_6_9;saeb_math_score_estadual_fundamental_finais_6_9;saeb_portuguese_score_estadual_fundamental_finais_6_9;saeb_standardized_average_score_estadual_fundamental_finais_6_9;ideb_estadual_fundamental_finais_6_9;ideb_projection_estadual_fundamental_finais_6_9;approval_rate_municipal_medio_todos_1_4;performance_indicator_municipal_medio_todos_1_4;saeb_math_score_municipal_medio_todos_1_4;saeb_portuguese_score_municipal_medio_todos_1_4;saeb_standardized_average_score_municipal_medio_todos_1_4;ideb_municipal_medio_todos_1_4;ideb_projection_municipal_medio_todos_1_4;approval_rate_federal_medio_todos_1_4;performance_indicator_federal_medio_todos_1_4;saeb_math_score_federal_medio_todos_1_4;saeb_portuguese_score_federal_medio_todos_1_4;saeb_standardized_average_score_federal_medio_todos_1_4;ideb_federal_medio_todos_1_4;ideb_projection_federal_medio_todos_1_4;approval_rate_federal_fundamental_iniciais_1_5;performance_indicator_federal_fundamental_iniciais_1_5;saeb_math_score_federal_fundamental_iniciais_1_5;saeb_portuguese_score_federal_fundamental_iniciais_1_5;saeb_standardized_average_score_federal_fundamental_iniciais_1_5;ideb_federal_fundamental_iniciais_1_5;ideb_projection_federal_fundamental_iniciais_1_5;approval_rate_federal_fundamental_finais_6_9;performance_indicator_federal_fundamental_finais_6_9;saeb_math_score_federal_fundamental_finais_6_9;saeb_portuguese_score_federal_fundamental_finais_6_9;saeb_standardized_average_score_federal_fundamental_finais_6_9;ideb_federal_fundamental_finais_6_9;ideb_projection_federal_fundamental_finais_6_9
4;Sul;43;RS;Rio Grande do Sul;4320230;Sede Nova;122594.738;45338.29;112472.386;41594.82;157534.955;54794.77;82626.985;6573.134;36573.927;21613.384;147387.431;10147.524;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;4;True;;;;;;;;;;;;;;;86.7;0.84965;228.51;230.49;4.316667;3.7;;88.1;0.863237;228.51;230.49;4.316667;3.7;;97.4;0.975637;235.04;227.81;6.591549;6.4;;97.4;0.975637;235.04;227.81;6.591549;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320263;Segredo;181685.939;30235.64;131665.356;21911.36;163088.173;21847.04;81878.663;5048.92;29252.588;42350.273;158530.444;4557.729;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;4;True;86.8;0.877356;282.88;289.66;4.998775;4.4;;86.8;0.877356;282.88;289.66;4.998775;4.4;;;;;;;;;;;;;;;;97.3;0.970022;248.75;221.61;6.740463;6.5;;;;;;;;;100.0;1.0;248.75;221.61;6.740463;6.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320305;Selbach;286809.651;56160.1;315596.889;61796.92;375174.279;73362.2;152709.713;39413.303;107103.167;33864.768;333090.95;42083.328;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;6;True;87.5;0.870609;303.52;300.29;5.447795;4.7;;87.5;0.870609;303.52;300.29;5.447795;4.7;;85.7;0.845484;292.39;275.77;6.136;5.2;;;;;;;;;98.0;0.980106;229.55;227.69;6.484596;6.4;;;;;;;;;97.5;0.973178;229.55;227.69;6.484596;6.3;;84.7;0.837113;292.39;275.77;6.136;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320321;Senador Salgado Filho;93393.407;34939.55;108602.993;40629.63;149059.603;53987.54;88835.578;4532.828;24903.191;24019.517;142291.114;6768.488;Agricultura, inclusive apoio à agricultura e a pós colheita;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;4;True;92.6;0.922255;287.85;269.5;4.766782;4.4;;92.6;0.922255;287.85;269.5;4.766782;4.4;;89.3;0.881351;270.61;251.28;5.364833;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.3;0.881351;270.61;251.28;5.364833;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320354;Sentinela do Sul;179897.373;33904.52;150052.126;28279.71;136267.289;24182.31;50448.855;17886.253;25998.014;32851.995;127185.117;9082.172;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320404;Serafina Corrêa;988516.381;58281.73;830136.314;48943.83;782302.678;43283.32;106448.374;174289.327;297530.844;111846.559;690115.105;92187.573;Demais serviços;Indústrias de transformação;Administração, defesa, educação e saúde públicas e seguridade social;6;True;;;;;;;;;;;;;;;97.8;0.977655;259.42;266.72;5.435667;5.3;;97.2;0.972021;251.79;264.45;5.270667;5.1;;99.1;0.99071;238.5;222.25;6.556489;6.5;;98.7;0.986407;240.88;220.56;6.571181;6.5;;100.0;1.0;233.19;225.99;6.523153;6.5;;98.8;0.988449;268.26;269.35;5.626833;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320453;Sério;70328.654;36233.21;58837.614;30313.04;59571.578;31536.04;30779.538;2617.78;8229.629;15210.181;56837.128;2734.449;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;4;True;97.0;0.972944;289.76;266.87;4.754237;4.6;;97.0;0.972944;289.76;266.87;4.754237;4.6;;89.3;0.889443;258.06;250.52;5.143;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89.3;0.889443;258.06;250.52;5.143;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320503;Sertão;389513.968;70296.69;397349.286;71710.75;534503.189;102395.25;350091.923;29203.095;91282.861;43070.738;513648.617;20854.571;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Pecuária, inclusive apoio à pecuária;6;True;84.9;0.852987;268.47;273.55;4.55522;3.9;;;;;;;;;96.1;0.959503;261.3;253.2;5.241667;5.0;;95.1;0.948445;261.3;253.2;5.241667;5.0;;97.6;0.972961;231.28;225.56;6.478884;6.3;;97.5;0.966425;230.69;224.93;6.45617;6.2;;97.8;0.980371;232.68;227.05;6.532693;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320552;Sertão Santana;344570.747;58770.38;338546.653;57742.91;314767.751;47793.46;43701.001;58188.302;123081.007;40125.7;265096.01;49671.741;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;Indústrias de transformação;7;True;90.1;0.898033;275.2;282.56;4.784623;4.3;;90.1;0.898033;275.2;282.56;4.784623;4.3;;88.8;0.887032;266.69;260.94;5.4605;4.8;;88.2;0.883652;274.51;277.73;5.870667;5.2;;93.3;0.933224;229.18;218.22;6.305353;5.9;;93.3;0.933224;229.18;218.22;6.305353;5.9;;;;;;;;;100.0;1.0;252.71;230.94;4.7275;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320578;Sete de Setembro;77185.838;42178.05;61049.08;33360.15;105651.704;54713.47;66907.103;3978.256;13631.089;18323.111;102839.56;2812.144;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;98.2;0.979528;268.34;276.62;4.599352;4.5;;98.2;0.979528;268.34;276.62;4.599352;4.5;;97.1;0.97957;261.69;266.45;5.469;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.1;0.97957;261.69;266.45;5.469;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320602;Severiano de Almeida;142412.486;41812.24;126366.102;37101.03;149413.809;41423.29;71165.059;7538.881;34215.9;28852.731;141772.57;7641.238;Pecuária, inclusive apoio à pecuária;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;6;True;98.8;0.988404;292.61;273.83;4.898457;4.8;;98.8;0.988404;292.61;273.83;4.898457;4.8;;99.4;0.99311;304.32;293.23;6.625833;6.6;;;;;;;;;100.0;1.0;286.48;261.75;8.190319;8.2;;;;;;;;;100.0;1.0;286.48;261.75;8.190319;8.2;;100.0;1.0;304.32;293.23;6.625833;6.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320651;Silveira Martins;72204.098;35603.6;69071.012;32141.0;86630.915;36630.41;39602.366;4195.376;18826.102;19911.428;82535.272;4095.643;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;0;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320677;Sinimbu;248267.158;29013.34;197556.993;23030.66;213481.977;21028.56;76341.432;9102.737;53608.171;63599.643;202651.983;10829.994;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;93.6;0.938399;288.67;287.71;5.050904;4.7;;93.6;0.938399;288.67;287.71;5.050904;4.7;;86.3;0.853472;281.85;272.13;5.899667;5.0;;86.3;0.853472;281.85;272.13;5.899667;5.0;;93.6;0.932906;231.81;227.32;6.520999;6.1;;93.6;0.932906;231.81;227.32;6.520999;6.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320701;Sobradinho;523240.067;36780.55;472339.869;33202.58;438643.874;29163.21;62844.922;35674.739;213708.802;84076.445;396304.909;42338.965;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;86.0;0.89078;294.9;299.58;5.316099;4.7;;86.0;0.89078;294.9;299.58;5.316099;4.7;;94.0;0.940057;262.75;266.65;5.49;5.2;;92.0;0.920354;257.1;262.6;5.328333;4.9;;98.1;0.979634;236.3;221.45;6.499958;6.4;;98.0;0.976958;233.77;212.97;6.297494;6.2;;98.3;0.983282;240.84;236.65;6.862963;6.7;;96.7;0.966715;269.43;271.43;5.681;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320800;Soledade;1312842.494;43774.55;1218857.85;40640.79;1405196.472;45231.16;383179.929;186754.309;519655.474;175955.228;1265544.94;139651.533;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Comércio e reparação de veículos automotores e motocicletas;8;True;76.8;0.816471;275.22;287.15;4.853616;4.0;;76.8;0.816471;275.22;287.15;4.853616;4.0;;91.1;0.911437;259.05;267.73;5.446333;5.0;;93.1;0.931647;243.37;263.63;5.116667;4.8;;97.6;0.974734;232.89;221.24;6.431064;6.3;;96.8;0.966345;230.79;217.53;6.323533;6.1;;98.0;0.979083;233.69;222.65;6.471967;6.3;;90.2;0.902492;263.65;268.92;5.542833;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320859;Tabaí;176254.446;39510.08;157891.78;35393.81;142086.634;29503.04;67974.613;8287.984;25783.018;33340.941;135386.556;6700.078;Produção florestal, pesca e aquicultura;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;88.9;0.908112;280.64;292.56;5.010728;4.6;;89.7;0.914572;280.64;292.56;5.010728;4.6;;87.0;0.867856;254.94;265.28;5.337;4.6;;;;;;;;;95.5;0.952896;256.67;257.98;7.552881;7.2;;;;;;;;;95.9;0.942118;256.67;257.98;7.552881;7.1;;84.8;0.844196;254.94;265.28;5.337;4.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4320909;Tapejara;1870496.881;76169.6;1690647.926;68845.87;1644547.577;65853.02;132150.019;592961.55;500711.333;143803.233;1369626.134;274921.443;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;6;True;;;;;;;;;;;;;;;95.7;0.956835;268.85;269.47;5.638667;5.4;;97.5;0.974572;265.96;264.67;5.5105;5.4;;98.8;0.986871;246.5;226.03;6.777888;6.7;;99.0;0.98931;244.63;223.6;6.698019;6.6;;96.6;0.973158;256.56;239.12;7.207872;7.0;;88.1;0.879687;278.76;285.94;6.078333;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321006;Tapera;584149.166;55150.03;588432.078;55554.39;640274.997;60580.47;147802.419;106202.422;234120.684;60780.938;548906.464;91368.533;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;8;True;84.2;0.846482;287.51;295.96;5.158115;4.4;;84.2;0.846482;287.51;295.96;5.158115;4.4;;90.5;0.904056;276.08;278.72;5.913333;5.3;;86.0;0.865185;280.08;275.42;5.925;5.1;;98.7;0.985486;253.4;235.65;7.084476;7.0;;97.5;0.972294;241.9;221.74;6.612101;6.4;;99.6;0.996347;265.35;250.1;7.575257;7.5;;93.3;0.933622;275.1;279.52;5.910333;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321105;Tapes;634090.285;43150.07;550849.587;37577.57;603914.039;34781.66;268829.564;50515.689;160665.623;93456.249;573467.125;30446.914;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;75.5;0.75351;281.24;284.38;4.8967;3.7;;75.5;0.75351;281.24;284.38;4.8967;3.7;;83.5;0.83417;248.63;262.84;5.191167;4.3;;83.4;0.835496;253.98;267.67;5.360833;4.5;;92.5;0.928449;225.03;216.99;6.203791;5.8;;90.8;0.912127;235.87;226.65;6.586298;6.0;;95.1;0.951733;212.11;205.48;5.747954;5.5;;83.6;0.83226;245.63;260.14;5.096167;4.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321204;Taquara;1815774.92;34105.46;1650287.676;30995.97;1568879.819;27171.46;31086.828;295705.462;778293.407;302818.917;1407904.614;160975.204;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;9;True;81.8;0.849353;298.29;297.62;5.33437;4.5;;81.4;0.847488;294.86;294.95;5.246226;4.4;;94.5;0.944785;256.41;263.44;5.330833;5.0;;96.4;0.963735;259.25;264.99;5.404;5.2;;97.5;0.974483;223.28;215.46;6.142576;6.0;;99.1;0.991136;221.56;217.57;6.148115;6.1;;94.0;0.939285;225.64;212.55;6.134705;5.8;;89.5;0.89506;250.71;260.33;5.184;4.6;;78.9;0.792151;265.42;272.09;4.490527;3.6;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321303;Taquari;1123745.154;44596.6;1018376.162;40414.96;1094083.427;40661.67;104213.613;371987.309;330218.924;142458.649;948878.495;145204.933;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;86.3;0.893352;271.0;283.56;4.740604;4.2;;86.3;0.893352;271.0;283.56;4.740604;4.2;;95.7;0.957343;261.73;261.95;5.394667;5.2;;91.8;0.914424;253.35;255.38;5.1455;4.7;;98.0;0.980066;225.61;212.14;6.126678;6.0;;95.8;0.959393;218.02;207.21;5.892194;5.7;;99.4;0.993764;230.73;215.47;6.284933;6.2;;97.5;0.975189;265.04;264.55;5.493167;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321329;Taquaruçu do Sul;188337.259;60383.86;172597.589;55337.48;188857.718;61297.54;67474.049;7460.348;68915.43;24130.591;167980.419;20877.3;Pecuária, inclusive apoio à pecuária;Comércio e reparação de veículos automotores e motocicletas;Demais serviços;8;True;89.5;0.911849;276.23;288.97;4.895047;4.5;;89.5;0.911849;276.23;288.97;4.895047;4.5;;92.3;0.908632;282.18;281.94;6.068667;5.5;;94.7;0.948122;280.22;307.5;6.462;6.1;;99.0;0.989433;246.42;240.51;7.039634;7.0;;98.2;0.981286;224.49;232.44;6.474395;6.4;;100.0;1.0;266.26;247.81;7.550987;7.6;;90.0;0.866769;284.13;256.37;5.675;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321352;Tavares;135924.272;26079.1;123164.918;23631.03;124254.218;22657.59;44680.537;3154.032;34251.891;35984.789;118071.249;6182.969;Administração, defesa, educação e saúde públicas e seguridade social;Agricultura, inclusive apoio à agricultura e a pós colheita;Demais serviços;6;True;;;;;;;;;;;;;;;94.5;0.94439;232.98;245.09;4.6345;4.4;;90.2;0.902928;206.6;223.61;3.836833;3.5;;97.7;0.976775;201.99;195.84;5.379551;5.3;;96.2;0.961822;200.05;187.51;5.191074;5.0;;100.0;1.0;204.23;205.51;5.598117;5.6;;97.6;0.977837;245.83;255.56;5.023167;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321402;Tenente Portela;614913.536;42416.61;531864.45;36687.9;579215.207;43273.46;134995.934;37446.929;280478.816;77896.729;530818.408;48396.799;Demais serviços;Agricultura, inclusive apoio à agricultura e a pós colheita;Comércio e reparação de veículos automotores e motocicletas;8;True;77.9;0.798458;266.37;260.67;4.332911;3.5;;77.9;0.798458;266.37;260.67;4.332911;3.5;;91.5;0.912821;252.95;264.13;5.284667;4.8;;98.8;0.987445;248.33;264.33;5.211;5.1;;96.4;0.964522;226.39;217.92;6.246654;6.0;;99.3;0.992957;220.44;216.41;6.10565;6.1;;92.4;0.925815;230.43;218.94;6.342299;5.9;;86.0;0.858065;255.54;264.02;5.326;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321436;Terra de Areia;342570.174;33149.81;317410.135;30858.46;291340.236;25729.95;20329.306;21543.05;146486.854;69434.949;257794.159;33546.077;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;78.0;0.79374;288.38;299.78;5.22752;4.1;;78.0;0.79374;288.38;299.78;5.22752;4.1;;82.6;0.829434;262.13;269.1;5.5205;4.6;;80.1;0.807372;266.45;269.11;5.592667;4.5;;91.7;0.913997;227.76;222.1;6.348799;5.8;;91.4;0.911715;221.27;218.46;6.158763;5.6;;92.6;0.913995;244.39;231.44;6.835984;6.2;;86.9;0.865978;256.51;269.08;5.4265;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321451;Teutônia;2003350.793;61083.35;1779423.438;54255.68;1576010.97;45981.36;117910.11;445990.55;584228.101;206825.495;1354954.256;221056.714;Indústrias de transformação;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;8;True;84.1;0.849659;292.75;285.77;5.079166;4.3;;84.1;0.849659;292.75;285.77;5.079166;4.3;;92.0;0.920109;273.93;270.92;5.7475;5.3;;92.7;0.928862;271.93;268.24;5.6695;5.3;;97.1;0.971119;243.51;229.49;6.783736;6.6;;96.9;0.969421;240.87;227.68;6.700445;6.5;;97.9;0.979197;253.55;236.33;7.099702;7.0;;90.0;0.897956;278.07;276.5;5.9095;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321469;Tio Hugo;173558.886;53124.85;186236.254;57005.28;174783.916;56784.9;65148.734;14830.131;51230.212;27019.331;158228.408;16555.508;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Demais serviços;6;True;88.6;0.915888;290.77;293.87;5.172614;4.7;;88.6;0.915888;290.77;293.87;5.172614;4.7;;97.7;0.977244;252.19;267.34;5.3255;5.2;;97.7;0.977244;252.19;267.34;5.3255;5.2;;98.6;0.98649;260.93;243.54;7.371633;7.3;;98.6;0.98649;260.93;243.54;7.371633;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321477;Tiradentes do Sul;162975.258;31775.25;156601.07;30532.48;196242.688;35474.09;87340.314;6524.199;52623.632;35128.842;181616.986;14625.702;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;6;True;90.8;0.910877;300.89;286.65;5.206665;4.7;;90.8;0.910877;300.89;286.65;5.206665;4.7;;94.6;0.944083;290.26;273.69;6.065833;5.7;;;;;;;;;97.9;0.980865;230.43;230.01;6.543572;6.4;;;;;;;;;97.1;0.973277;230.43;230.01;6.543572;6.4;;94.4;0.940027;290.26;273.69;6.065833;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321493;Toropi;82303.849;32225.47;75078.123;29396.29;101333.696;36808.46;45506.274;2255.42;26656.343;21301.186;95719.222;5614.474;Agricultura, inclusive apoio à agricultura e a pós colheita;Administração, defesa, educação e saúde públicas e seguridade social;Pecuária, inclusive apoio à pecuária;4;True;90.7;0.891623;300.33;289.89;5.247303;4.7;;90.7;0.891623;300.33;289.89;5.247303;4.7;;96.2;0.964595;250.33;275.82;5.435833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96.2;0.964595;250.33;275.82;5.435833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321501;Torres;1835529.325;43963.72;1544810.07;37000.55;1382106.936;35095.78;49869.375;169906.228;796069.465;252181.737;1268026.805;114080.131;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;84.6;0.882315;286.77;290.93;5.072422;4.5;;84.6;0.882315;286.77;290.93;5.072422;4.5;;93.5;0.934662;259.13;265.44;5.4095;5.1;;92.6;0.925605;252.6;254.11;5.111833;4.7;;97.0;0.968269;237.94;228.26;6.655074;6.4;;97.0;0.967886;226.3;219.05;6.265482;6.1;;96.9;0.968293;245.92;234.57;6.922092;6.7;;94.2;0.941916;262.08;270.55;5.543833;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321600;Tramandaí;1579725.122;29046.01;1329518.584;24445.52;1234555.638;23072.79;16772.655;113567.441;671816.577;334146.48;1136303.153;98252.485;Demais serviços;Administração, defesa, educação e saúde públicas e seguridade social;Comércio e reparação de veículos automotores e motocicletas;8;True;80.3;0.84453;281.04;291.28;4.997184;4.2;;80.3;0.84453;281.04;291.28;4.997184;4.2;;90.7;0.909641;262.5;268.41;5.515167;5.0;;89.1;0.896162;264.12;269.02;5.552333;5.0;;93.8;0.936329;219.52;207.99;5.935002;5.6;;92.7;0.925097;215.74;205.14;5.811046;5.4;;98.9;0.989057;237.66;221.67;6.529913;6.5;;95.1;0.950708;259.59;267.32;5.4485;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Sul;43;RS;Rio Grande do Sul;4321626;Travesseiro;86077.838;39999.0;75525.521;35095.5;78087.622;33499.62;38219.19;12164.044;7632.112;17121.093;75136.439;2951.183;Pecuária, inclusive apoio à pecuária;Administração, defesa, educação e saúde públicas e seguridade social;Indústrias de transformação;6;True;100.0;1.0;309.92;302.09;5.564629;5.6;;100.0;1.0;309.92;302.09;5.564629;5.6;;98.6;0.987552;303.04;284.67;6.461833;6.4;;;;;;;;;100.0;1.0;261.46;238.58;7.291566;7.3;;100.0;1.0;261.46;238.58;7.291566;7.3;;;;;;;;;98.0;0.983471;303.04;284.67;6.461833;6.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
